Label	comment
1	  I would "assume good faith" is the wikicops would do the same otherwise it is a god damn zoo here trying to get even legitimate edits made and honestly no one but a giant nerd would want to go through the trouble.
0	:::I think I've found the material you were looking for in the archives (it was on the talk page, I believe?) and I've placed it in your Sandbox.  I hope this is what you were looking for; let me know if it wasn't.  Please remember to sign your posts using four tildes (as per the note below).
0	find good sources from the academic literature
0	::Apologise David, I stopped by to let you know - I'd assumed you'd seen the post on the arb case proposed decision talk, or village pump. Regards
0	 :The real shame is the misuse of the term "disruptive". If editors other than Jeni, Hesperian or Rkitko change the articles I start, I would have no problem with that unless I am once again stalked, as these 3 editors have been doing.   
0	:That is your opinion, and possibly an assertion that the CofE is the only body that counts. The Telegraph article simply pointed out that there are people who consider 12th night to be the 6th, which is reflected in the fact that the Oxford Dictionary gives the 6th as the first date. We can't choose sides.
0	 :I see no vikings (it's ok - not spamming), have expressed my views, thanks Red.   
0	  :::What makes you think it's encyclopedic?  I mean, it's pretty obvious that you're only adding it as a swipe at God and people who believe in God, right?  "Look how horrible God is, killing someone for picking up sticks!"  That's more appropriate to a blog than an encyclopedia.  :::Suppose someone wanted to add a list of every place it says "God said".  That's trivia; not encyclopedia. -  
0	  Draft An earlier draft was declined, hence the news story above. The issue was not notability per se, but rather the lack of references. & 
0	  '''A request has been made of the Mediation Cabal for mediation on this page.  Please do not remove this notice until the issue is resolved.   Preloaded case page    
0	:. Sorry I'm always late at these things. (   •  • email)
0	   The Cramp Twins    The Cramp Twins is an animated series created by cartoonist Brian Wood. The show was produced in association with Cartoon Network Europe. It is about Lucien Cramp (Kath Soucie) and Wayne Cramp (Tom Kenny), not-so identical twins who live with their hygiene-obsessed mother (Nicole Oliver) and their Western-obsessed father (Ian James Corlett) in the fictional town of Soap City. Wayne and Lucian's personalities clash, and they rarely get along. Wayne has a friend called Dirty Joe (Lee Tockar), who owns a dump, and neighbour Wendy Winkle (Reverend Andrew Sparks) has a crush on him, but he hates her. Wayne's and Lucien's teacher is Miss. Hillary Hissy (Demi Buchanan, who also plays Tony's mom Lily and Mrs. Winkle). Lucien's friends include environment-friendly Tony Parsons (Terry Klassen who also plays Tony's dad, Seth) and Mari and Luke Harrison (Adam Little).  Season one premiered in the UK in September 2001 on Cartoon Network (UK) and on February 2, 2002 on CBBC on BBC One respectively and has reached high popularity with children. Season one ended on 21 June 2002. A second season premiered in Autumn 2003. Season 2 finished in 2003. Season 3 started in 2004 and ended in 2005. Season 4 began in 2006 and ended that same year. The show is currently licensed to Cartoon Network.  The show was originally canceled in the US in February 2005, when Mew Mew Power (aka "Tokyo Mew Mew") was airing in its slot February 19, 2005, and it was originally intended to be a sneak peek for the series to air September 2005 with Cramp Twins continuing to air there, but 4Kids TV decided to cancel The Cramp Twins to put Mew Mew Power in its slot. A press release went out about a possible 3-part finale answering any unanswered questions, but the show returned in the summer of 2006, and later with more new episodes.   Main characters  * Lucien Cramp: Lucien is the smarter of the twins, but also considered the 'eco-loser'.  Gentle and sensitive, Lucien is frequently bullied and name-called by his brother; Wayne's favourite choice of addressing Lucien is "Girlpants", but he sometimes calls Lucien a "nerd". Lucien enjoys science, nature and is a vegetarian. Lucian longs for a pet, but due to his mother's extreme cleaniliness rules, he is denied owning any.  Secretly, Lucien keeps a worm farm under his bed, that only Tony, Mari, Wayne and Wendy know about. It is shown in many episodes that Lucien has a fear of clowns. He has many skills, including knitting, and has shown interest in playing the harp. Lucien likes going to Soap City's only swamp (the only place he gets peace from Wayne, who is afraid of the place) where Tony lives. Lucien is technically the older twin as he was born first in the opening credits. Lucien Cramp is voiced by Kath Soucie.  * Wayne Archibald Cramp is the blue-skinned antihero of the series. He is taller, destructive, and the less intelligent of the twins. Wayne is obsessed with junk, which he collects and hides in his room; he spends most of his time at the junkyard, owned by only friend, Dirty Joe. Unlike Lucien, who loves the swamp, Wayne is terrified of the place, and also has a fear of frogs. Wayne is constantly annoyed by Wendy Winkle who has a crush on him. Wayne's only love is anything sugary, his main source of energy, and if he is deprived from it, he becomes tired and speaks nonsense. Wayne likes to give the impression that he's the best-behaved of the twins to his mother, and sometimes Miss Hissy, but in truth, he likes to manipulate to achieve his goals.  Sometimes Lucien who gets in trouble for Wayne's behaviour, although in many episodes, somehow the tides turn and Wayne is punished by pure coincidence. Wayne is vo 2011 False article blocked dev 1 393085891.0   = Special notes for bikerbiker =  “The truest characters of ignorance are vanity, and pride and arrogance.”  Samuel Butler  Get a life outside of Wikipedia.  Stop being an intrusive, arrogant a-hole. 2010 False user blocked test 0 190401728.0   People like you 359 take he virtual world way too seriously. You are obviously trying to make up for a lack of achievement in your real life which you spend too little time. Do you really think any of this is important? Do you really think the work (I use that word lightly)you do here is going to help anyone anywhere ever? Its not! You are a hack and you would be better off taking up bowling or at least something that gets you out of the house... I feel sorry for you old man. You are a sad soul. 2008 False user blocked train 0 420732861.0  ::I've tagged the talk page with a Wikiproject tag for biographies. Thus to gain a wider audience you can ask at Wikipedia_talk:WikiProject_Biography, for editors used to that type of article, to review the page. '''''' "
